date,Cboe EDGX,NYSE Arca,Nasdaq GSM,Cboe EDGA,CHX,Cboe BYX,Cboe BZX,MEMX,Nasdaq BX,Off Exchange,IEX,NYSE American,NYSE National,NYSE,Nasdaq PHLX,MIAX Pearl,LTSE
2019-06-25,429284,458916,1507116,445136,196,780168,396944,0,265052,3263024,285800,25736,184012,4261232,38996,0,0
2019-06-24,865304,1095328,2820804,977236,800080,886772,856148,0,674772,5754052,695192,58348,286056,3370268,155752,0,0
2019-06-21,978960,937048,2774844,630900,1264,1061688,1166372,0,333244,11369928,856980,64120,361688,15056232,257684,0,0
2019-06-20,683656,856528,2110220,458596,628,656144,700048,0,317376,4039124,510204,78608,249436,4976768,97832,0,0
2019-06-19,364252,613404,1792556,156740,716,569416,421560,0,207360,3869936,273568,52428,210216,3301576,59556,0,0
2019-06-18,467348,591464,1918984,345036,152,722884,398984,0,414492,4567316,762588,55756,221632,5714244,100652,0,0
2019-06-17,436828,844848,1959144,262640,308,935024,382292,0,222272,5193016,635568,19972,262144,3542788,49636,0,0
2019-06-14,705824,821584,1843428,348112,0,632028,504084,0,221668,11579644,724268,21028,231324,3535140,50432,0,0
2019-06-13,1229672,1519980,2500000,709812,1104,1114480,778192,0,449712,6551568,632872,102900,356432,7433396,142944,0,0
2019-06-12,838516,1087268,2566748,772436,180,1270724,802140,0,383220,6467228,1078768,120760,432696,3714864,121644,0,0
2019-06-11,2353704,3395332,6673520,1834184,1440,3768048,2225248,0,1005728,20489512,1736232,277840,1093312,8257128,584132,0,0
2019-06-10,3478748,5073660,9588948,2081604,341368,4926280,3260332,0,1651040,27124812,1826860,417436,985428,14509872,436760,0,0
2019-06-07,1952648,2414120,3903920,1059752,3048,3286672,1384880,0,1083480,13220004,1261620,108092,971692,11495408,219996,0,0
2019-06-06,2414200,1882828,4615008,1254720,4312,2824536,2171240,0,1909352,25403068,1218036,30260,589844,9673956,240736,0,0
2019-06-05,7653204,9390980,15107404,2937228,2000000,9018084,5481444,0,2295512,77934276,3646816,455968,1364748,19695848,441452,0,0
2019-06-04,4395212,7942392,5355700,597292,24,1672788,1690068,0,680912,12107700,557376,38420,417800,6130296,134516,0,0
2019-06-03,1009796,838392,2613496,676696,400,1083896,876236,0,428904,6009252,456768,104544,518188,6193116,106720,0,0
2019-05-31,963648,746280,2085064,476076,0,747632,733152,0,237544,4558032,407996,14816,300548,4551476,110696,0,0
2019-05-30,577320,426776,1128600,347684,264,702040,559096,0,436852,2647604,389580,11684,221104,3281856,50320,0,0
2019-05-29,765308,672192,1859912,514788,80000,934296,758480,0,353188,5581752,410556,24592,246708,4212768,96956,0,0
2019-05-28,407664,462088,1281864,240876,0,541884,421364,0,236140,4200016,205376,3956,215492,2679448,35204,0,0
2019-05-24,521028,494876,1586680,281232,400,517012,450596,0,673104,2475556,332772,11600,369860,2400652,53192,0,0
2019-05-23,709112,1057892,1679508,377372,0,820352,774620,0,334988,5503608,309916,21172,302992,3734976,51396,0,0
2019-05-22,719440,1023436,1970648,335716,0,901832,909748,0,247048,7288984,315316,32864,271992,3954164,93312,0,0
2019-05-21,1020112,1179272,3004056,393340,0,1580312,1341528,0,344012,7079044,393404,22204,308828,6023800,98520,0,0
2019-05-20,663464,1859108,2041476,277344,0,1090008,1000500,0,177968,8477892,254576,25624,240968,4207032,58348,0,0
2019-05-17,339724,389348,838012,184992,0,731224,383660,0,140456,1908056,329536,19856,226188,2350776,27312,0,0
2019-05-16,330084,284600,860640,92244,0,552148,411184,0,76336,1880080,217756,2204,152656,2122736,21268,0,0
2019-05-15,495512,387120,801380,374908,0,462528,361568,0,251276,2658292,385272,20452,185176,2603712,26856,0,0
2019-05-14,370548,421812,1125628,353928,0,531212,434532,0,177264,4303972,331716,35724,257304,2076544,31248,0,0
2019-05-13,584172,515528,1365500,271360,0,1016520,427624,0,174316,4134076,189744,34624,273400,3146956,39056,0,0
2019-05-10,398864,462816,1070104,180100,0,656380,328144,0,239472,2820088,89820,7616,181784,2744856,26052,0,0
2019-05-09,447692,457996,1281288,246956,0,608468,363572,0,204112,2689660,154044,25796,153288,2670452,54812,0,0
2019-05-08,410516,486092,900916,174200,0,429284,344992,0,349640,2239568,176120,15648,162724,2518452,41408,0,0
2019-05-07,442884,452348,1045368,223556,0,1132044,370956,0,199764,3313060,177804,32240,232780,2704252,39268,0,0
2019-05-06,406732,466048,1615180,235708,0,591828,477508,0,222804,2468332,524996,30120,191420,2328984,66052,0,0
2019-05-03,455340,436684,973596,206140,0,314416,436064,0,176736,2546912,324328,53192,200712,2541112,53184,0,0
2019-05-02,722396,637956,1649372,318652,0,579348,745036,0,523764,3501796,275540,30744,160212,3273660,49960,0,0
2019-05-01,544904,945208,1569456,403348,0,705768,857920,0,470684,3814464,143348,52384,216620,4368024,63688,0,0
2019-04-30,959664,515076,1668228,255916,0,526156,699496,0,340592,3897680,319620,54676,180548,3368744,44292,0,0
2019-04-29,525832,589304,1119772,237588,0,565348,502360,0,92200,3758704,335668,15516,167304,2232108,51268,0,0
2019-04-26,539320,349148,881232,230836,0,397832,491872,0,137736,3377300,294776,25684,210920,2252316,38220,0,0
2019-04-25,403208,445064,1140872,327544,0,619100,531436,0,216584,3512548,328860,13612,206460,2711948,50812,0,0
2019-04-24,528656,448228,1322160,271088,0,349956,407508,0,179588,9090028,566804,16800,219628,2962360,61692,0,0
2019-04-23,959736,655576,1735132,369944,0,639792,800568,0,253652,8369896,324532,24412,247096,3373088,55912,0,0
2019-04-22,2011200,704424,2021540,422936,0,788764,938332,0,283004,11476288,429388,66188,364664,5519968,87944,0,0
2019-04-18,936788,732704,1895140,483844,400,804072,960168,0,271980,5066860,670900,38088,288940,3040272,66568,0,0
2019-04-17,1404512,457252,1527452,336404,0,515408,618460,0,232388,6967868,376912,6136,204180,2979040,58364,0,0
2019-04-16,661864,656084,2145792,499324,400,746440,704732,0,399688,8288780,372456,27804,302824,3985996,87772,0,0
2019-04-15,1210080,1202588,2509912,474620,400,814316,1148544,0,428476,8642600,511348,81640,291540,4687068,106460,0,0
2019-04-12,762424,856780,2030592,481120,0,886248,959716,0,339684,8394368,366048,31724,362056,3591196,52328,0,0
2019-04-11,352308,501056,928524,319056,1200,863076,402380,0,326044,3087208,410608,19816,268288,2668336,32884,0,0
2019-04-10,538384,484092,1078044,297016,0,525580,655004,0,329504,3582476,334296,29200,260628,3057036,58468,0,0
2019-04-09,568060,655036,1208376,450300,0,586324,642352,0,356020,3911816,348888,18232,300752,2807028,60736,0,0
2019-04-08,980012,1008676,2220080,752876,0,932956,1065872,0,673140,5875660,374788,40084,487040,3660844,131992,0,0
2019-04-05,1329724,1044088,2470176,525868,0,1061656,1532056,0,375820,8431588,644212,33612,424768,4966016,136548,0,0
2019-04-04,1253500,1359884,2710672,1365832,0,1667184,1626432,0,704140,14856396,756564,28144,350928,4877960,113388,0,0
2019-04-03,3928528,10242772,10640036,810348,0,2591672,4909132,0,1657836,47907060,1648032,76552,614436,21009896,355484,0,0
2019-04-02,4175108,3787876,4520976,554232,0,1502060,1721360,0,427728,11879612,733172,65240,372436,4844364,96652,0,0
2019-04-01,609972,1058264,1978476,349988,0,1015896,1057540,0,372996,6346572,496604,32200,286140,4004996,53132,0,0
2019-03-29,344432,406604,1158076,311212,0,540020,740508,0,201712,4641628,264524,11488,239692,2772772,43468,0,0
2019-03-28,608484,470864,1568360,394552,0,621972,683076,0,325188,3853844,233796,22024,260932,3352408,93836,0,0
2019-03-27,785508,586816,1095000,322300,0,479684,540180,0,208808,3104384,159400,11608,204940,2890448,35876,0,0
2019-03-26,475108,636104,1635964,260300,0,603948,995996,0,300296,5273932,410088,13200,199992,3267324,67960,0,0
2019-03-25,638392,721332,1782284,279152,0,1075132,1154408,0,372820,7383900,348664,13968,295748,3807756,71240,0,0
2019-03-22,589852,468592,1246332,302904,0,625552,714700,0,218428,4183488,318204,12512,252564,4164972,57980,0,0
2019-03-21,513136,444864,1586560,447844,0,786300,720228,0,929460,3496120,258456,22648,200704,3363852,51160,0,0
2019-03-20,924912,1230432,1801828,460972,0,689052,789668,0,486996,5405860,210620,11516,267868,4080692,55224,0,0
2019-03-19,474996,991400,984604,418168,0,477548,568140,0,387420,4388472,185776,6296,207556,3204016,65072,0,0
2019-03-18,636576,455080,1015560,276396,0,701872,612424,0,448508,2214464,410008,8508,172400,2803980,49156,0,0
2019-03-15,552920,460076,981668,365936,0,395476,489844,0,263712,2725156,245684,30732,231132,7339424,72088,0,0
2019-03-14,792180,366500,994908,221756,0,488228,562216,0,177476,3682400,222032,4820,149980,3669092,26688,0,0
2019-03-13,438524,443940,981188,216976,0,471888,512716,0,413564,2622724,208624,8064,139324,2258140,50840,0,0
2019-03-12,568100,392308,861888,195632,0,470560,547988,0,210516,2872260,163252,5600,171312,2163952,36136,0,0
2019-03-11,654348,388068,912512,200816,0,604120,582528,0,353380,3154560,271708,23284,206412,3379916,83296,0,0
2019-03-08,1000920,1339212,2959168,329368,0,986244,1843892,0,456248,9807684,488836,39344,243732,5102700,89088,0,0
2019-03-07,346040,354356,525980,195800,0,438896,361844,0,169328,2569568,314576,15352,134204,1782640,36968,0,0
2019-03-06,546096,610532,1387288,334124,0,434916,853388,0,646976,3858840,1096264,15300,250844,3175536,42248,0,0
2019-03-05,1000344,1025856,2353724,337876,0,845980,1847196,0,392736,8050292,898472,18540,300320,5009508,70676,0,0
2019-03-04,543924,504248,860376,224220,0,453156,740196,0,268848,2620692,136052,14880,178460,2316332,52912,0,0
2019-03-01,367980,339404,796012,185304,0,417992,458768,0,145004,2470636,79656,10200,125572,2184220,24156,0,0
2019-02-28,573428,476292,1238596,170696,5600,459536,707296,0,178140,3742952,156028,8008,160988,3335308,78136,0,0
2019-02-27,749184,549356,1315248,205720,408,539432,885724,0,231552,5501624,421376,31484,255212,2858768,44200,0,0
2019-02-26,408444,453888,794480,219936,0,352968,492124,0,225028,3115240,326192,14992,163020,2026220,39292,0,0
2019-02-25,726812,672976,1436152,198192,4,482048,891372,0,221536,6375692,418292,10948,145708,2736016,62188,0,0
2019-02-22,605540,657936,1191068,291220,4,820000,687584,0,263912,4471788,663572,18080,195376,3063224,68552,0,0
2019-02-21,569904,378940,872592,164568,412,378660,439180,0,184352,3433168,293716,8220,176308,3029080,27508,0,0
2019-02-20,962916,419872,985344,487112,64,782680,444544,0,272072,4336620,301804,70308,286228,2457772,34772,0,0
2019-02-19,847392,652708,1111460,254216,32,391608,562644,0,311824,5585468,291688,20396,177432,2970664,46092,0,0
2019-02-15,336928,368480,695912,234960,0,344092,447460,0,292536,3841120,242724,29076,124592,1850340,39072,0,0
2019-02-14,474804,574720,949332,138492,0,324228,494844,0,225120,3937996,139184,6456,186888,2390692,31212,0,0
2019-02-13,363920,391160,1047980,129256,0,369868,447628,0,209148,2928784,129480,8440,149968,2320672,36320,0,0
2019-02-12,950384,539948,1178260,191356,0,351000,601512,0,301864,3498268,231696,17592,244116,2554892,51284,0,0
2019-02-11,297084,550440,1051716,140496,0,266768,290584,0,258756,2727192,188352,13084,126852,1715632,47276,0,0
2019-02-08,321816,438168,777276,134168,0,191388,274888,0,188040,2777768,178156,5868,182240,1708216,28304,0,0
2019-02-07,547020,429200,924952,95400,0,237528,374344,0,149232,3093740,182520,5600,172992,1846608,25076,0,0
2019-02-06,636412,588156,1269008,208244,0,368824,801996,0,265228,6304532,353884,30440,165704,2875856,50536,0,0
2019-02-05,1188000,706872,1492360,240152,240000,540088,726100,0,265872,7956796,419656,24912,216768,3021540,45240,0,0
2019-02-04,1264928,771672,1463304,325788,0,550476,742380,0,541416,6840756,495920,28060,306612,3692596,61936,0,0
2019-02-01,896044,516960,1209364,326548,0,445252,613648,0,314212,5691268,296968,34076,174260,3321652,69360,0,0
2019-01-31,1261648,1018124,2491496,323976,0,1078788,1292196,0,458676,10223684,472108,37532,209504,5220320,110400,0,0
2019-01-30,1044840,978736,1834920,495744,0,837076,1510268,0,964464,11262096,629392,42376,214040,4709380,80588,0,0
2019-01-29,6876040,10647376,13768944,1875836,0,3994376,7416608,0,3906628,63959256,2865048,108372,997280,14869484,535956,0,0
2019-01-28,758176,710944,1874008,134632,1600,268484,1103900,0,268844,3787204,390724,17360,134696,2436752,52152,0,0
2019-01-25,459548,484464,887524,129452,20,400236,603592,0,173636,2415404,143524,5200,111776,1794264,52356,0,0
2019-01-24,478808,271896,612056,59744,400,156756,435456,0,76912,1573760,62572,7368,62276,1309348,20724,0,0
2019-01-23,662320,277328,931560,157296,20,328936,488296,0,174932,2018580,171312,17236,100108,1939320,80556,0,0
2019-01-22,543296,731600,1434292,240960,0,863696,1028488,0,379308,3144036,369744,54960,271048,3530312,163176,0,0
2019-01-18,1325944,1885388,4890796,995368,245000,2149212,2755972,0,1174872,8774016,1175768,73136,262980,8271136,209148,0,0
2019-01-17,302740,429032,951572,133820,0,280684,587736,0,141152,1896884,136176,6400,65176,1979512,61132,0,0
2019-01-16,290128,501420,1130060,112588,20,223156,627268,0,119344,2701332,137488,3280,60580,2011792,52140,0,0
2019-01-15,541464,409536,1160732,142052,8,338412,597356,0,137508,3027848,296336,9360,85392,2130372,36504,0,0
2019-01-14,610128,603268,1499604,193744,0,524752,975404,0,386832,6002572,872956,29600,116504,2501696,126788,0,0
2019-01-11,513360,549136,1015824,237740,940000,444432,643684,0,176548,2602808,178304,23384,111664,2169316,73408,0,0
2019-01-10,494128,810580,1441748,163208,0,414644,864012,0,220372,3463976,629064,27192,119476,2940216,30628,0,0
2019-01-09,581360,765440,1568736,303500,8,854380,869436,0,207176,4659720,660736,17228,163780,3475308,91280,0,0
2019-01-08,466580,853004,1282964,320572,330000,871088,811004,0,218336,5304948,406128,68608,145052,2613568,84224,0,0
2019-01-07,872004,1205276,2690588,484440,0,1035568,1396252,0,590616,5237324,644244,23976,135720,4493156,92300,0,0
2019-01-04,1764116,3424336,4894048,422484,0,1302176,2835504,0,527744,22527208,990336,21720,239996,8593460,121340,0,0
2019-01-03,299432,415672,919980,114592,0,230512,573976,0,123784,1998912,131836,7236,94500,2042540,48440,0,0
2019-01-02,239984,380412,959736,180728,0,371720,657544,0,139728,2929932,206020,8320,80288,2268544,73844,0,0
